route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
147-206,Weekday-1,1001-14701-46200-2-d57ef96b,Waitakere Township To Henderson,,0,,1001-14701-f11b3bfa,0,0
147-206,Weekend-1,1001-14701-46800-2-1e67b197,Waitakere Township To Henderson,,0,,1001-14701-f11b3bfa,0,0
147-206,Weekday-1,1001-14701-48000-2-d57ef96b,Waitakere Township To Henderson,,0,,1001-14701-f11b3bfa,0,0
147-206,Weekend-1,1001-14701-48600-2-1e67b197,Waitakere Township To Henderson,,0,,1001-14701-f11b3bfa,0,0
147-206,Weekday-1,1001-14701-49800-2-d57ef96b,Waitakere Township To Henderson,,0,,1001-14701-f11b3bfa,0,0
147-206,Weekend-1,1001-14701-50400-2-1e67b197,Waitakere Township To Henderson,,0,,1001-14701-f11b3bfa,0,0
147-206,Weekday-1,1001-14701-51600-2-d57ef96b,Waitakere Township To Henderson,,0,,1001-14701-f11b3bfa,0,0
147-206,Weekend-1,1001-14701-52200-2-1e67b197,Waitakere Township To Henderson,,0,,1001-14701-f11b3bfa,0,0
147-206,Weekday-1,1001-14701-53400-2-7034018f,Waitakere Township To Henderson,,0,,1001-14701-f11b3bfa,0,0
147-206,Weekend-1,1001-14701-54000-2-1e67b197,Waitakere Township To Henderson,,0,,1001-14701-f11b3bfa,0,0
147-206,Weekday-1,1001-14701-55200-2-7034018f,Waitakere Township To Henderson,,0,,1001-14701-f11b3bfa,0,0
147-206,Weekend-1,1001-14701-55800-2-e886390d,Waitakere Township To Henderson,,0,,1001-14701-f11b3bfa,0,0
147-206,Weekday-1,1001-14701-57000-2-ff6c8bda,Waitakere Township To Henderson,,0,,1001-14701-f11b3bfa,0,0
147-206,Weekend-1,1001-14701-57600-2-e886390d,Waitakere Township To Henderson,,0,,1001-14701-f11b3bfa,0,0
147-206,Weekday-1,1001-14701-58800-2-ff6c8bda,Waitakere Township To Henderson,,0,,1001-14701-f11b3bfa,0,0
147-206,Weekend-1,1001-14701-59400-2-e886390d,Waitakere Township To Henderson,,0,,1001-14701-f11b3bfa,0,0
147-206,Weekday-1,1001-14701-60600-2-ff6c8bda,Waitakere Township To Henderson,,0,,1001-14701-f11b3bfa,0,0
147-206,Weekend-1,1001-14701-61200-2-545f6b53,Waitakere Township To Henderson,,0,,1001-14701-f11b3bfa,0,0
147-206,Weekday-1,1001-14701-62400-2-ff6c8bda,Waitakere Township To Henderson,,0,,1001-14701-f11b3bfa,0,0
147-206,Weekend-1,1001-14701-63000-2-545f6b53,Waitakere Township To Henderson,,0,,1001-14701-f11b3bfa,0,0
147-206,Weekday-1,1001-14701-64200-2-ff6c8bda,Waitakere Township To Henderson,,0,,1001-14701-f11b3bfa,0,0
147-206,Weekend-1,1001-14701-64800-2-545f6b53,Waitakere Township To Henderson,,0,,1001-14701-f11b3bfa,0,0
147-206,Weekday-1,1001-14701-66000-2-ef16ccc2,Waitakere Township To Henderson,,0,,1001-14701-f11b3bfa,0,0
147-206,Weekend-1,1001-14701-66600-2-545f6b53,Waitakere Township To Henderson,,0,,1001-14701-f11b3bfa,0,0
147-206,Weekday-1,1001-14701-67800-2-017c1289,Waitakere Township To Henderson,,0,,1001-14701-f11b3bfa,0,0
147-206,Weekend-1,1001-14701-68400-2-545f6b53,Waitakere Township To Henderson,,0,,1001-14701-f11b3bfa,0,0
147-206,Weekday-1,1001-14701-69600-2-017c1289,Waitakere Township To Henderson,,0,,1001-14701-f11b3bfa,0,0
147-206,Weekend-1,1001-14701-70200-2-545f6b53,Waitakere Township To Henderson,,0,,1001-14701-f11b3bfa,0,0
147-206,Weekday-1,1001-14701-71400-2-017c1289,Waitakere Township To Henderson,,0,,1001-14701-f11b3bfa,0,0
147-206,Weekend-1,1001-14701-72000-2-545f6b53,Waitakere Township To Henderson,,0,,1001-14701-f11b3bfa,0,0
147-206,Weekday-1,1001-14701-73200-2-017c1289,Waitakere Township To Henderson,,0,,1001-14701-f11b3bfa,0,0
147-206,Weekend-1,1001-14701-73800-2-30929711,Waitakere Township To Henderson,,0,,1001-14701-f11b3bfa,0,0
147-206,Weekday-1,1001-14701-75000-2-df3d2c95,Waitakere Township To Henderson,,0,,1001-14701-f11b3bfa,0,0
147-206,Weekend-1,1001-14701-75600-2-30929711,Waitakere Township To Henderson,,0,,1001-14701-f11b3bfa,0,0
147-206,Weekday-1,1001-14701-76800-2-df3d2c95,Waitakere Township To Henderson,,0,,1001-14701-f11b3bfa,0,0
147-206,Weekend-1,1001-14701-77400-2-30929711,Waitakere Township To Henderson,,0,,1001-14701-f11b3bfa,0,0
147-206,Weekday-1,1001-14701-78600-2-df3d2c95,Waitakere Township To Henderson,,0,,1001-14701-f11b3bfa,0,0
147-206,Weekend-1,1001-14701-79200-2-30929711,Waitakere Township To Henderson,,0,,1001-14701-f11b3bfa,0,0
147-206,Weekday-1,1001-14701-80400-2-df3d2c95,Waitakere Township To Henderson,,0,,1001-14701-f11b3bfa,0,0
147-206,Weekend-1,1001-14702-21600-2-bc328c69,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
981-221,Weekend-1,1010-98109-79500-2-dbed0d98,Waiwera To Hibiscus Coast Station,,0,,1010-98109-56d07734,0,0
981-221,Weekday-1,1010-98109-82500-2-dbed0d98,Waiwera To Hibiscus Coast Station,,0,,1010-98109-56d07734,0,0
981-221,Saturday-1,1010-98109-83100-2-dbed0d98,Waiwera To Hibiscus Coast Station,,0,,1010-98109-56d07734,0,0
981-221,Weekday-1,1010-98110-23700-2-295bfb4c,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekday-1,1010-98110-27300-2-1d97ad1f,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekend-1,1010-98110-27300-2-755da707,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
147-206,Weekday-1,1001-14702-22200-2-474c12bf,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekend-1,1001-14702-23400-2-bc328c69,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekday-1,1001-14702-24000-2-474c12bf,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekend-1,1001-14702-25200-2-bdf67c76,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekday-1,1001-14702-25800-2-4771db30,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekend-1,1001-14702-27000-2-bdf67c76,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekday-1,1001-14702-27600-2-4771db30,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekend-1,1001-14702-28800-2-bdf67c76,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekday-1,1001-14702-29400-2-89105be5,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekend-1,1001-14702-30600-2-4a5f4c80,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekday-1,1001-14702-31200-2-89105be5,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekend-1,1001-14702-32400-2-4a5f4c80,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekday-1,1001-14702-33000-2-337efb3a,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekend-1,1001-14702-34200-2-81cbfa05,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekday-1,1001-14702-34800-2-1f1c13d5,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekend-1,1001-14702-36000-2-81cbfa05,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekday-1,1001-14702-36600-2-1f1c13d5,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekend-1,1001-14702-37800-2-81cbfa05,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekday-1,1001-14702-38400-2-1f1c13d5,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekend-1,1001-14702-39600-2-81cbfa05,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekday-1,1001-14702-40200-2-1f1c13d5,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekend-1,1001-14702-41400-2-81cbfa05,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekday-1,1001-14702-42000-2-1f1c13d5,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekend-1,1001-14702-43200-2-81cbfa05,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekday-1,1001-14702-43800-2-1f1c13d5,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekend-1,1001-14702-45000-2-81cbfa05,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekday-1,1001-14702-45600-2-1f1c13d5,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekend-1,1001-14702-46800-2-81cbfa05,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekday-1,1001-14702-47400-2-1f1c13d5,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekend-1,1001-14702-48600-2-81cbfa05,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekday-1,1001-14702-49200-2-1f1c13d5,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekend-1,1001-14702-50400-2-81cbfa05,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekday-1,1001-14702-51000-2-1f1c13d5,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekend-1,1001-14702-52200-2-81cbfa05,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekday-1,1001-14702-52800-2-a28ba222,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekend-1,1001-14702-54000-2-81cbfa05,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekday-1,1001-14702-54600-2-d0b1007b,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekend-1,1001-14702-55800-2-81cbfa05,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekday-1,1001-14702-56400-2-d0b1007b,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekend-1,1001-14702-57600-2-81cbfa05,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekday-1,1001-14702-58200-2-d0b1007b,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekend-1,1001-14702-59400-2-4a5f4c80,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekday-1,1001-14702-60000-2-1ca05f84,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekend-1,1001-14702-61200-2-4a5f4c80,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekday-1,1001-14702-61800-2-1ca05f84,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekend-1,1001-14702-63000-2-4a5f4c80,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekday-1,1001-14702-63600-2-a28ba222,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekend-1,1001-14702-64800-2-4a5f4c80,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekday-1,1001-14702-65400-2-a28ba222,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekend-1,1001-14702-66600-2-4a5f4c80,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekday-1,1001-14702-67200-2-1f1c13d5,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekend-1,1001-14702-68400-2-4a5f4c80,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekday-1,1001-14702-69000-2-1f1c13d5,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekend-1,1001-14702-70200-2-4a5f4c80,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekday-1,1001-14702-70800-2-1f1c13d5,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekend-1,1001-14702-72000-2-4a5f4c80,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekday-1,1001-14702-72600-2-2c6623aa,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekend-1,1001-14702-73800-2-bdf67c76,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekday-1,1001-14702-74400-2-2c6623aa,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekend-1,1001-14702-75600-2-bdf67c76,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekday-1,1001-14702-76200-2-2c6623aa,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekend-1,1001-14702-77400-2-bdf67c76,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekday-1,1001-14702-78000-2-2c6623aa,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekend-1,1001-14702-79200-2-bdf67c76,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekday-1,1001-14702-79800-2-2c6623aa,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekend-1,1001-14702-81000-2-bc328c69,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekday-1,1001-14702-81600-2-bc328c69,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekend-1,1001-14702-82800-2-bc328c69,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekday-1,1001-14702-83400-2-bc328c69,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekend-1,1001-14702-85500-2-bc328c69,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
147-206,Weekday-1,1001-14702-86100-2-bc328c69,Henderson To Waitakere Township,,1,,1001-14702-92261565,0,0
145-206,Weekday-1,1002-14501-19200-2-82d65c83,Lincoln Rd To Henderson Via Western H,,0,,1002-14501-99cbc30b,0,0
981-221,Weekend-1,1010-98110-30900-2-755da707,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
145-206,Daily-1,1002-14501-21600-2-82d65c83,Lincoln Rd To Henderson Via Western H,,0,,1002-14501-99cbc30b,0,0
145-206,Daily-1,1002-14501-23400-2-82d65c83,Lincoln Rd To Henderson Via Western H,,0,,1002-14501-99cbc30b,0,0
145-206,Weekend-1,1002-14501-25200-2-9cefeff5,Lincoln Rd To Henderson Via Western H,,0,,1002-14501-99cbc30b,0,0
145-206,Weekday-1,1002-14501-25200-2-a0b8a8ad,Lincoln Rd To Henderson Via Western H,,0,,1002-14501-99cbc30b,0,0
981-221,Weekday-1,1010-98110-30900-2-82bcb9fc,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekend-1,1010-98110-34500-2-755da707,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekday-1,1010-98110-34500-2-82bcb9fc,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
145-206,Weekday-1,1002-14501-27000-2-8909a972,Lincoln Rd To Henderson Via Western H,,0,,1002-14501-99cbc30b,0,0
145-206,Weekend-1,1002-14501-27000-2-9cefeff5,Lincoln Rd To Henderson Via Western H,,0,,1002-14501-99cbc30b,0,0
145-206,Weekday-1,1002-14501-28800-2-8909a972,Lincoln Rd To Henderson Via Western H,,0,,1002-14501-99cbc30b,0,0
145-206,Weekend-1,1002-14501-28800-2-9cefeff5,Lincoln Rd To Henderson Via Western H,,0,,1002-14501-99cbc30b,0,0
981-221,Weekday-1,1010-98110-38100-2-82bcb9fc,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekend-1,1010-98110-38100-2-e448b5fd,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekday-1,1010-98110-41700-2-82bcb9fc,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
145-206,Weekday-1,1002-14501-30600-2-75c63a7a,Lincoln Rd To Henderson Via Western H,,0,,1002-14501-99cbc30b,0,0
145-206,Weekend-1,1002-14501-30600-2-9cefeff5,Lincoln Rd To Henderson Via Western H,,0,,1002-14501-99cbc30b,0,0
145-206,Weekday-1,1002-14501-32400-2-75c63a7a,Lincoln Rd To Henderson Via Western H,,0,,1002-14501-99cbc30b,0,0
145-206,Weekend-1,1002-14501-32400-2-f223e645,Lincoln Rd To Henderson Via Western H,,0,,1002-14501-99cbc30b,0,0
981-221,Weekend-1,1010-98110-41700-2-e448b5fd,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekday-1,1010-98110-45300-2-82bcb9fc,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekend-1,1010-98110-45300-2-e448b5fd,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
145-206,Weekday-1,1002-14501-34200-2-8909a972,Lincoln Rd To Henderson Via Western H,,0,,1002-14501-99cbc30b,0,0
145-206,Weekend-1,1002-14501-34200-2-f223e645,Lincoln Rd To Henderson Via Western H,,0,,1002-14501-99cbc30b,0,0
145-206,Weekday-1,1002-14501-36000-2-8909a972,Lincoln Rd To Henderson Via Western H,,0,,1002-14501-99cbc30b,0,0
145-206,Weekend-1,1002-14501-36000-2-f223e645,Lincoln Rd To Henderson Via Western H,,0,,1002-14501-99cbc30b,0,0
981-221,Weekday-1,1010-98110-48900-2-82bcb9fc,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekend-1,1010-98110-48900-2-e448b5fd,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekday-1,1010-98110-52200-2-dcec2dfb,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
145-206,Weekday-1,1002-14501-37800-2-8909a972,Lincoln Rd To Henderson Via Western H,,0,,1002-14501-99cbc30b,0,0
145-206,Weekend-1,1002-14501-37800-2-f223e645,Lincoln Rd To Henderson Via Western H,,0,,1002-14501-99cbc30b,0,0
145-206,Daily-1,1002-14501-39600-2-8909a972,Lincoln Rd To Henderson Via Western H,,0,,1002-14501-99cbc30b,0,0
145-206,Daily-1,1002-14501-41400-2-8909a972,Lincoln Rd To Henderson Via Western H,,0,,1002-14501-99cbc30b,0,0
981-221,Weekend-1,1010-98110-52500-2-e448b5fd,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekday-1,1010-98110-55800-2-dcec2dfb,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekend-1,1010-98110-56100-2-755da707,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
145-206,Daily-1,1002-14501-43200-2-8909a972,Lincoln Rd To Henderson Via Western H,,0,,1002-14501-99cbc30b,0,0
145-206,Daily-1,1002-14501-45000-2-8909a972,Lincoln Rd To Henderson Via Western H,,0,,1002-14501-99cbc30b,0,0
145-206,Daily-1,1002-14501-46800-2-8909a972,Lincoln Rd To Henderson Via Western H,,0,,1002-14501-99cbc30b,0,0
145-206,Daily-1,1002-14501-48600-2-8909a972,Lincoln Rd To Henderson Via Western H,,0,,1002-14501-99cbc30b,0,0
981-221,Weekday-1,1010-98110-57000-2-dcec2dfb,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekday-1,1010-98110-58200-2-dcec2dfb,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekday-1,1010-98110-59400-2-dcec2dfb,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
145-206,Daily-1,1002-14501-50400-2-8909a972,Lincoln Rd To Henderson Via Western H,,0,,1002-14501-99cbc30b,0,0
145-206,Daily-1,1002-14501-52200-2-8909a972,Lincoln Rd To Henderson Via Western H,,0,,1002-14501-99cbc30b,0,0
145-206,Weekend-1,1002-14501-54000-2-8909a972,Lincoln Rd To Henderson Via Western H,,0,,1002-14501-99cbc30b,0,0
145-206,Weekday-1,1002-14501-54000-2-8c24f9b0,Lincoln Rd To Henderson Via Western H,,0,,1002-14501-99cbc30b,0,0
981-221,Weekend-1,1010-98110-59700-2-755da707,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekday-1,1010-98110-61200-2-dcec2dfb,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekday-1,1010-98110-63000-2-dcec2dfb,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
145-206,Weekend-1,1002-14501-55800-2-8909a972,Lincoln Rd To Henderson Via Western H,,0,,1002-14501-99cbc30b,0,0
145-206,Weekday-1,1002-14501-55800-2-8c24f9b0,Lincoln Rd To Henderson Via Western H,,0,,1002-14501-99cbc30b,0,0
145-206,Weekend-1,1002-14501-57600-2-5773bdfa,Lincoln Rd To Henderson Via Western H,,0,,1002-14501-99cbc30b,0,0
145-206,Weekday-1,1002-14501-57600-2-8c24f9b0,Lincoln Rd To Henderson Via Western H,,0,,1002-14501-99cbc30b,0,0
981-221,Weekend-1,1010-98110-63300-2-755da707,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekday-1,1010-98110-64800-2-557ab32f,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekday-1,1010-98110-66600-2-8569a879,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
145-206,Weekend-1,1002-14501-59400-2-5773bdfa,Lincoln Rd To Henderson Via Western H,,0,,1002-14501-99cbc30b,0,0
145-206,Weekday-1,1002-14501-59400-2-8c24f9b0,Lincoln Rd To Henderson Via Western H,,0,,1002-14501-99cbc30b,0,0
145-206,Weekend-1,1002-14501-61200-2-5773bdfa,Lincoln Rd To Henderson Via Western H,,0,,1002-14501-99cbc30b,0,0
145-206,Weekday-1,1002-14501-61200-2-8c24f9b0,Lincoln Rd To Henderson Via Western H,,0,,1002-14501-99cbc30b,0,0
981-221,Weekend-1,1010-98110-66900-2-755da707,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekday-1,1010-98110-68400-2-8569a879,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekday-1,1010-98110-69900-2-aa5ebf6c,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
145-206,Weekend-1,1002-14501-63000-2-5773bdfa,Lincoln Rd To Henderson Via Western H,,0,,1002-14501-99cbc30b,0,0
145-206,Weekday-1,1002-14501-63000-2-8c24f9b0,Lincoln Rd To Henderson Via Western H,,0,,1002-14501-99cbc30b,0,0
145-206,Weekend-1,1002-14501-64800-2-5773bdfa,Lincoln Rd To Henderson Via Western H,,0,,1002-14501-99cbc30b,0,0
145-206,Weekday-1,1002-14501-64800-2-8c24f9b0,Lincoln Rd To Henderson Via Western H,,0,,1002-14501-99cbc30b,0,0
981-221,Weekend-1,1010-98110-70500-2-755da707,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekday-1,1010-98110-73500-2-688f99ef,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekend-1,1010-98110-74100-2-755da707,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
145-206,Weekend-1,1002-14501-66600-2-5773bdfa,Lincoln Rd To Henderson Via Western H,,0,,1002-14501-99cbc30b,0,0
